Time,Temperature,Humidity,AirQuality
2024-01-10 22:52:42,24.9,36.9,High
2024-01-10 22:52:44,24.9,36.8,High
2024-01-10 22:52:46,24.9,36.7,High
2024-01-10 22:52:48,24.9,36.6,High
2024-01-10 22:52:51,24.9,36.5,High
2024-01-10 22:52:53,24.9,36.5,High
2024-01-10 22:52:55,24.9,36.5,High
2024-01-10 22:52:57,24.8,36.5,High
2024-01-10 22:53:00,24.8,36.5,High
2024-01-10 22:53:02,24.9,36.4,High
2024-01-10 22:53:04,24.9,36.6,High
2024-01-10 22:53:06,24.9,36.7,High
2024-01-10 22:53:09,24.9,37.1,High
2024-01-10 22:53:11,25.0,36.8,High
2024-01-10 22:53:13,24.9,36.6,High
2024-01-10 22:53:16,24.9,36.4,High
2024-01-10 22:53:18,24.9,36.3,High
2024-01-10 22:53:21,24.9,36.3,High
2024-01-10 22:53:24,24.9,36.3,High
2024-01-10 22:53:28,24.9,36.3,High
2024-01-10 22:53:30,25.0,36.1,High
2024-01-10 22:53:32,25.0,36.1,High
2024-01-10 22:53:34,25.0,36.1,High
2024-01-10 22:53:37,25.0,36.2,High
2024-01-10 22:53:40,25.0,36.2,High
2024-01-10 22:53:42,25.0,36.2,High
2024-01-10 22:53:45,25.0,36.2,High
2024-01-10 22:53:49,25.0,36.2,High
2024-01-10 22:53:51,25.0,36.3,High
2024-01-10 22:53:53,25.0,36.2,High
2024-01-10 22:53:55,25.0,36.2,High
2024-01-10 22:53:58,25.0,36.2,High
2024-01-10 22:54:00,25.0,36.2,High
2024-01-10 22:54:03,25.0,36.2,High
2024-01-10 22:54:05,25.0,36.3,High
2024-01-10 22:54:09,25.0,36.3,High
2024-01-10 22:54:11,25.0,36.2,High
2024-01-10 22:54:13,25.0,36.1,High
2024-01-10 22:54:15,25.0,36.1,High
2024-01-10 22:54:18,25.0,36.1,High
2024-01-10 22:54:20,25.0,36.1,High
2024-01-10 22:54:22,25.0,35.9,High
2024-01-10 22:54:24,25.0,35.9,High
2024-01-10 22:54:27,25.1,35.9,High
2024-01-10 22:54:29,25.1,35.9,High
2024-01-10 22:54:31,25.0,35.9,High
2024-01-10 22:54:34,25.1,35.8,High
2024-01-10 22:54:36,25.1,35.8,High
2024-01-10 22:54:38,25.0,35.7,High
2024-01-10 22:54:40,25.1,35.7,High
2024-01-10 22:54:43,25.0,35.7,High
2024-01-10 22:54:45,25.1,35.8,High
2024-01-10 22:54:47,25.1,35.8,High
2024-01-10 22:54:49,25.0,35.9,High
2024-01-10 22:54:52,25.1,35.9,High
2024-01-10 22:54:54,25.0,36.0,High
2024-01-10 22:54:56,25.1,36.0,High
2024-01-10 22:54:58,25.0,36.0,High
2024-01-10 22:55:01,25.1,36.1,High
2024-01-10 22:55:03,25.1,36.1,High
2024-01-10 22:55:05,25.0,36.1,High
2024-01-10 22:55:07,25.1,36.0,High
2024-01-10 22:55:10,25.1,36.0,High
2024-01-10 22:55:12,25.0,36.0,High
2024-01-10 22:55:14,25.1,36.0,High
2024-01-10 22:55:16,25.1,36.0,High
2024-01-10 22:55:19,25.1,36.0,High
2024-01-10 22:55:21,25.1,36.0,High
2024-01-10 22:55:23,25.0,36.0,High
2024-01-10 22:55:25,25.1,36.0,High
2024-01-10 22:55:28,25.1,36.0,High
2024-01-10 22:55:30,25.1,36.0,High
2024-01-10 22:55:32,25.1,36.0,High
2024-01-10 22:55:34,25.0,36.0,High
2024-01-10 22:55:37,25.1,36.0,High
2024-01-10 22:55:39,25.0,36.0,High
2024-01-10 22:55:41,25.0,36.0,High
2024-01-10 22:55:44,25.1,36.0,High
2024-01-10 22:55:46,25.1,36.0,High
2024-01-10 22:55:48,25.1,36.1,High
2024-01-10 22:55:50,25.1,36.0,High
2024-01-10 22:55:53,25.1,36.0,High
2024-01-10 22:55:55,25.1,36.0,High
2024-01-10 22:55:57,25.1,36.0,High
2024-01-10 22:55:59,25.1,35.9,High
2024-01-10 22:56:02,25.0,35.9,High
2024-01-10 22:56:04,25.0,35.9,High
2024-01-10 22:56:06,25.1,35.9,High
2024-01-10 22:56:08,25.1,35.9,High
2024-01-10 22:56:12,25.1,35.9,High
2024-01-10 22:56:14,25.0,35.8,High
2024-01-10 22:56:16,25.0,35.8,High
2024-01-10 22:56:18,25.0,35.8,High
2024-01-10 22:56:22,25.0,35.8,High
2024-01-10 22:56:24,25.0,35.8,High
2024-01-10 22:56:26,25.0,35.9,High
2024-01-10 22:56:28,25.0,35.9,High
2024-01-10 22:56:31,25.0,35.9,High
2024-01-10 22:56:33,25.0,35.8,High
2024-01-10 22:56:35,25.0,35.8,High
2024-01-10 22:56:37,25.0,35.8,High
2024-01-10 22:56:40,25.0,35.8,High
2024-01-10 22:56:42,25.0,35.9,High
2024-01-10 22:56:44,25.0,35.9,High
2024-01-10 22:56:46,25.0,35.9,High
2024-01-10 22:56:49,25.0,35.8,High
2024-01-10 22:56:51,25.0,35.8,High
2024-01-10 22:56:53,25.0,35.8,High
2024-01-10 22:56:56,25.0,35.8,High
2024-01-10 22:56:58,25.0,35.8,High
2024-01-10 22:57:00,25.0,35.8,High
2024-01-10 22:57:02,25.0,35.9,High
2024-01-10 22:57:06,25.0,35.9,High
2024-01-10 22:57:08,25.0,35.9,High
2024-01-10 22:57:10,25.0,35.9,High
2024-01-10 22:57:12,25.0,35.9,High
2024-01-10 22:57:15,25.0,35.9,High
2024-01-10 22:57:17,25.0,35.9,High
2024-01-10 22:57:20,25.0,35.9,High
2024-01-10 22:57:22,25.0,35.9,High
2024-01-10 22:57:25,25.0,35.9,High
2024-01-10 22:57:27,25.0,35.9,High
2024-01-10 22:57:29,25.0,36.0,High
2024-01-10 22:57:32,25.0,36.0,High
2024-01-10 22:57:35,25.0,36.0,High
2024-01-10 22:57:37,25.0,35.9,High
2024-01-10 22:57:39,25.0,35.9,High
2024-01-10 22:57:41,25.0,35.9,High
2024-01-10 22:57:45,25.0,35.9,High
2024-01-10 22:57:47,25.0,35.9,High
2024-01-10 22:57:49,25.0,35.8,High
2024-01-10 22:57:51,25.0,35.8,High
2024-01-10 22:57:54,25.0,35.9,High
2024-01-10 22:57:56,25.0,35.9,High
2024-01-10 22:57:58,25.0,35.8,High
2024-01-10 22:58:01,25.0,35.7,High
2024-01-10 22:58:03,25.0,35.8,High
2024-01-10 22:58:05,25.0,35.7,High
2024-01-10 22:58:07,25.0,35.7,High
2024-01-10 22:58:10,25.0,35.7,High
2024-01-10 22:58:12,25.0,35.7,High
2024-01-10 22:58:14,25.0,35.7,High
2024-01-10 22:58:16,25.0,35.7,High
2024-01-10 22:58:19,25.0,35.7,High
2024-01-10 22:58:21,25.0,35.7,High
2024-01-10 22:58:23,25.0,35.8,High
2024-01-10 22:58:25,25.0,35.8,High
2024-01-10 22:58:28,25.0,35.8,High
2024-01-10 22:58:30,25.0,35.8,High
2024-01-10 22:58:32,25.0,35.9,High
2024-01-10 22:58:34,25.0,35.9,High
2024-01-10 22:58:37,25.0,35.9,High
2024-01-10 22:58:39,25.0,36.0,High
2024-01-10 22:58:41,25.0,35.9,High
2024-01-10 22:58:44,25.0,35.9,High
2024-01-10 22:58:47,25.0,35.9,High
2024-01-10 22:58:49,25.0,35.9,High
2024-01-10 22:58:51,25.0,35.9,High
2024-01-10 22:58:53,25.0,35.9,High
2024-01-10 22:58:57,25.0,35.9,High
2024-01-10 22:58:59,25.0,35.8,High
2024-01-10 22:59:01,25.0,35.8,High
2024-01-10 22:59:03,25.0,35.7,High
2024-01-10 22:59:06,25.0,35.8,High
2024-01-10 22:59:08,25.0,35.9,High
2024-01-10 22:59:10,25.0,35.9,High
2024-01-10 22:59:13,25.0,36.0,High
2024-01-10 22:59:16,25.0,36.0,High
2024-01-10 22:59:18,25.0,36.1,High
2024-01-10 22:59:20,25.0,36.1,High
2024-01-10 22:59:23,25.0,36.1,High
2024-01-10 22:59:25,25.0,36.1,High
2024-01-10 22:59:27,25.0,36.1,High
2024-01-10 22:59:29,25.0,36.1,High
2024-01-10 22:59:32,25.0,36.1,High
2024-01-10 22:59:35,25.0,36.1,High
2024-01-10 22:59:37,25.0,36.2,High
2024-01-10 22:59:39,25.0,36.2,High
2024-01-10 22:59:42,25.0,36.2,High
2024-01-10 22:59:44,25.0,36.3,High
2024-01-10 22:59:46,25.0,36.3,High
2024-01-10 22:59:48,25.0,36.2,High
2024-01-10 22:59:51,25.0,36.2,High
2024-01-10 22:59:54,25.0,36.2,High
2024-01-10 22:59:56,25.0,36.3,High
2024-01-10 22:59:59,25.0,36.3,High
2024-01-10 23:00:02,25.0,36.3,High
2024-01-10 23:00:04,25.0,36.3,High
2024-01-10 23:00:06,25.0,36.3,High
2024-01-10 23:00:08,25.0,36.4,High
2024-01-10 23:00:11,25.0,36.5,High
2024-01-10 23:00:13,25.0,36.5,High
2024-01-10 23:00:15,25.0,36.5,High
2024-01-10 23:00:17,25.0,36.4,High
2024-01-10 23:00:20,25.0,36.5,High
2024-01-10 23:00:22,25.0,36.5,High
2024-01-10 23:00:24,25.0,36.5,High
2024-01-10 23:00:27,25.0,36.5,High
2024-01-10 23:00:29,25.0,36.5,High
2024-01-10 23:00:31,25.0,36.5,High
2024-01-10 23:00:33,25.0,36.5,High
2024-01-10 23:00:36,25.0,36.5,High
2024-01-10 23:00:38,25.0,36.5,High
2024-01-10 23:00:40,25.0,36.5,High
2024-01-10 23:00:42,25.0,36.4,High
2024-01-10 23:00:45,25.0,36.4,High
2024-01-10 23:00:47,25.0,36.3,High
2024-01-10 23:00:49,25.0,36.3,High
2024-01-10 23:00:51,25.0,36.3,High
2024-01-10 23:00:54,25.0,36.2,High
2024-01-10 23:00:56,25.0,36.3,High
2024-01-10 23:00:58,25.0,36.3,High
2024-01-10 23:01:00,25.0,36.3,High
2024-01-10 23:01:03,25.0,36.3,High
2024-01-10 23:01:06,25.0,36.3,High
2024-01-10 23:01:08,25.0,36.3,High
2024-01-10 23:01:10,25.0,36.3,High
2024-01-10 23:01:13,25.0,36.3,High
2024-01-10 23:01:15,25.0,36.3,High
2024-01-10 23:01:17,25.0,36.3,High
2024-01-10 23:01:19,25.0,36.5,High
2024-01-10 23:01:22,25.0,36.6,High
2024-01-10 23:01:25,25.0,36.6,High
2024-01-10 23:01:27,25.0,36.6,High
2024-01-10 23:01:29,25.0,36.6,High
2024-01-10 23:01:32,25.0,36.5,High
2024-01-10 23:01:34,25.0,36.6,High
2024-01-10 23:01:36,25.0,36.7,High
2024-01-10 23:01:39,25.0,36.6,High
2024-01-10 23:01:41,25.0,36.4,High
2024-01-10 23:01:43,25.0,36.4,High
2024-01-10 23:01:45,25.0,36.3,High
2024-01-10 23:01:48,25.0,36.3,High
2024-01-10 23:01:50,25.0,36.3,High
2024-01-10 23:01:52,25.0,36.3,High
2024-01-10 23:01:54,25.0,36.4,High
2024-01-10 23:01:57,25.0,36.4,High
2024-01-10 23:01:59,25.0,36.4,High
2024-01-10 23:02:01,25.0,36.4,High
2024-01-10 23:02:03,25.0,36.4,High
2024-01-10 23:02:06,25.0,36.4,High
2024-01-10 23:02:08,25.0,36.4,High
2024-01-10 23:02:10,25.0,36.4,High
2024-01-10 23:02:12,25.0,36.3,High
2024-01-10 23:02:15,25.0,36.4,High
2024-01-10 23:02:17,25.0,36.3,High
2024-01-10 23:02:19,25.0,36.3,High
2024-01-10 23:02:21,25.0,36.4,High
2024-01-10 23:02:24,25.0,36.4,High
2024-01-10 23:02:26,25.0,36.4,High
2024-01-10 23:02:28,25.0,36.4,High
2024-01-10 23:02:30,25.0,36.4,High
2024-01-10 23:02:33,25.0,36.4,High
2024-01-10 23:02:35,25.0,36.5,High
2024-01-10 23:02:37,25.0,36.5,High
2024-01-10 23:02:39,25.0,36.5,High
2024-01-10 23:02:42,25.0,36.5,High
2024-01-10 23:02:44,25.0,36.5,High
2024-01-10 23:02:46,25.0,36.4,High
2024-01-10 23:02:48,25.0,36.4,High
2024-01-10 23:02:51,25.0,36.4,High
2024-01-10 23:02:53,25.0,36.5,High
2024-01-10 23:02:55,25.0,36.5,High
2024-01-10 23:02:58,25.0,36.5,High
2024-01-10 23:03:01,25.0,36.5,High
2024-01-10 23:03:03,25.0,36.6,High
2024-01-10 23:03:05,25.0,36.6,High
2024-01-10 23:03:08,25.0,36.6,High
2024-01-10 23:03:10,25.0,36.6,High
2024-01-10 23:03:12,25.0,36.6,High
2024-01-10 23:03:14,25.0,36.7,High
2024-01-10 23:03:17,25.0,36.7,High
2024-01-10 23:03:19,25.0,36.8,High
2024-01-10 23:03:21,25.0,36.7,High
2024-01-10 23:03:23,25.0,36.7,High
2024-01-10 23:03:26,25.0,36.7,High
2024-01-10 23:03:28,25.0,36.7,High
2024-01-10 23:03:30,25.0,36.7,High
2024-01-10 23:03:32,25.0,36.7,High
2024-01-10 23:03:36,25.0,36.7,High
2024-01-10 23:03:38,25.0,36.8,High
2024-01-10 23:03:40,25.0,36.9,High
2024-01-10 23:03:43,25.0,36.9,High
2024-01-10 23:03:46,25.0,36.9,High
2024-01-10 23:03:48,25.0,37.0,High
2024-01-10 23:03:50,25.0,37.0,High
2024-01-10 23:03:52,25.0,37.1,High
2024-01-10 23:03:56,25.0,37.1,High
2024-01-10 23:03:58,25.0,37.1,High
2024-01-10 23:04:00,25.0,37.0,High
2024-01-10 23:04:02,25.0,37.0,High
2024-01-10 23:04:05,25.0,37.1,High
2024-01-10 23:04:07,25.0,37.1,High
2024-01-10 23:04:09,25.0,37.1,High
2024-01-10 23:04:12,25.0,37.1,High
2024-01-10 23:04:14,25.0,37.1,High
2024-01-10 23:04:16,25.0,37.1,High
2024-01-10 23:04:18,25.0,37.1,High
2024-01-10 23:04:21,25.0,37.1,High
2024-01-10 23:04:23,25.0,37.1,High
2024-01-10 23:04:25,25.0,37.3,High
2024-01-10 23:04:27,25.0,37.3,High
2024-01-10 23:04:30,25.0,37.4,High
2024-01-10 23:04:32,25.0,37.5,High
2024-01-10 23:04:34,25.0,37.5,High
2024-01-10 23:04:36,25.0,37.5,High
2024-01-10 23:04:39,25.0,37.4,High
2024-01-10 23:04:41,25.0,37.4,High
2024-01-10 23:04:43,25.1,37.4,High
2024-01-10 23:04:45,25.0,37.4,High
2024-01-10 23:04:48,25.0,37.5,High
2024-01-10 23:04:50,25.1,37.5,High
2024-01-10 23:04:52,25.0,37.5,High
2024-01-10 23:04:55,25.0,37.5,High
2024-01-10 23:04:58,25.1,37.6,High
2024-01-10 23:05:00,25.1,37.6,High
2024-01-10 23:05:02,25.0,37.6,High
2024-01-10 23:05:04,25.1,37.6,High
2024-01-10 23:05:08,25.1,37.6,High
2024-01-10 23:05:10,25.1,37.7,High
2024-01-10 23:05:12,25.1,37.7,High
2024-01-10 23:05:14,25.0,37.8,High
2024-01-10 23:05:17,25.1,38.0,High
2024-01-10 23:05:20,25.1,38.0,High
2024-01-10 23:05:22,25.1,38.2,High
2024-01-10 23:05:25,25.1,38.2,High
2024-01-10 23:05:27,25.1,38.2,High
2024-01-10 23:05:29,25.1,38.1,High
2024-01-10 23:05:31,25.1,38.0,High
2024-01-10 23:05:34,25.1,38.1,High
2024-01-10 23:05:36,25.1,38.1,High
2024-01-10 23:05:38,25.1,38.0,High
2024-01-10 23:05:40,25.1,38.0,High
2024-01-10 23:05:43,25.1,38.1,High
2024-01-10 23:05:45,25.1,38.2,High
2024-01-10 23:05:47,25.1,38.3,High
2024-01-10 23:05:49,25.1,38.3,High
2024-01-10 23:05:53,25.1,38.3,High
2024-01-10 23:05:55,25.1,38.2,High
2024-01-10 23:05:57,25.1,38.3,High
2024-01-10 23:05:59,25.1,38.3,High
2024-01-10 23:06:02,25.1,38.3,High
2024-01-10 23:06:04,25.1,38.2,High
2024-01-10 23:06:06,25.1,38.2,High
2024-01-10 23:06:08,25.1,38.4,High
2024-01-10 23:06:11,25.1,38.6,High
2024-01-10 23:06:14,25.1,38.6,High
2024-01-10 23:06:16,25.1,38.7,High
2024-01-10 23:06:18,25.1,38.7,High
2024-01-10 23:06:21,25.1,38.6,High
2024-01-10 23:06:23,25.1,38.6,High
2024-01-10 23:06:25,25.1,38.6,High
2024-01-10 23:06:27,25.1,38.7,High
2024-01-10 23:06:31,25.1,38.7,High
2024-01-10 23:06:33,25.1,38.8,High
2024-01-10 23:06:35,25.1,38.9,High
2024-01-10 23:06:38,25.1,39.0,High
2024-01-10 23:06:40,25.1,39.0,High
2024-01-10 23:06:42,25.1,39.0,High
2024-01-10 23:06:44,25.1,39.0,High
2024-01-10 23:06:47,25.1,39.1,High
2024-01-10 23:06:49,25.1,39.2,High
2024-01-10 23:06:51,25.1,39.2,High
2024-01-10 23:06:53,25.1,39.1,High
2024-01-10 23:06:57,25.1,39.1,High
2024-01-10 23:06:59,25.1,39.1,High
2024-01-10 23:07:01,25.1,39.3,High
2024-01-10 23:07:03,25.1,39.4,High
2024-01-10 23:07:07,25.1,39.4,High
2024-01-10 23:07:09,25.1,39.5,High
2024-01-10 23:07:11,25.2,39.6,High
2024-01-10 23:07:13,25.2,39.6,High
2024-01-10 23:07:16,25.1,39.7,High
2024-01-10 23:07:19,25.1,39.7,High
2024-01-10 23:07:22,25.1,39.7,High
2024-01-10 23:07:24,25.2,39.9,High
2024-01-10 23:07:27,25.2,40.0,High
2024-01-10 23:07:30,25.2,40.0,High
2024-01-10 23:07:32,25.2,40.0,High
2024-01-10 23:07:34,25.2,40.0,High
2024-01-10 23:07:38,25.2,40.0,High
2024-01-10 23:07:40,25.2,40.0,High
2024-01-10 23:07:42,25.2,40.1,High
2024-01-10 23:07:45,25.2,40.2,High
2024-01-10 23:07:47,25.2,40.1,High
2024-01-10 23:07:49,25.2,40.1,High
2024-01-10 23:07:51,25.2,40.0,High
2024-01-10 23:07:55,25.2,40.0,High
2024-01-10 23:07:57,25.2,40.1,High
2024-01-10 23:07:59,25.2,40.3,High
2024-01-10 23:08:01,25.2,40.4,High
2024-01-10 23:08:04,25.2,40.4,High
2024-01-10 23:08:06,25.2,40.4,High
2024-01-10 23:08:08,25.2,40.3,High
2024-01-10 23:08:10,25.2,40.4,High
2024-01-10 23:08:13,25.2,40.4,High
2024-01-10 23:08:15,25.2,40.5,High
2024-01-10 23:08:17,25.2,40.5,High
2024-01-10 23:08:19,25.2,40.5,High
2024-01-10 23:08:22,25.2,40.5,High
2024-01-10 23:08:24,25.2,40.5,High
2024-01-10 23:08:26,25.2,40.5,High
2024-01-10 23:08:28,25.2,40.4,High
2024-01-10 23:08:31,25.2,40.3,High
2024-01-10 23:08:33,25.2,40.4,High
2024-01-10 23:08:35,25.2,40.4,High
2024-01-10 23:08:37,25.2,40.5,High
2024-01-10 23:08:41,25.2,40.5,High
2024-01-10 23:08:44,25.2,40.5,High
2024-01-10 23:08:46,25.2,40.5,High
2024-01-10 23:08:49,25.2,40.4,High
2024-01-10 23:08:51,25.2,40.4,High
2024-01-10 23:08:53,25.2,40.4,High
2024-01-10 23:08:55,25.2,40.4,High
2024-01-10 23:08:58,25.2,40.5,High
2024-01-10 23:09:01,25.2,40.5,High
2024-01-10 23:09:03,25.2,40.6,High
2024-01-10 23:09:06,25.2,40.6,High
2024-01-10 23:09:09,25.3,40.6,High
2024-01-10 23:09:11,25.3,40.7,High
2024-01-10 23:09:13,25.3,40.7,High
2024-01-10 23:09:15,25.3,40.8,High
2024-01-10 23:09:19,25.3,40.8,High
2024-01-10 23:09:21,25.3,41.1,High
2024-01-10 23:09:24,25.3,41.1,High
2024-01-10 23:09:26,25.3,41.1,High
2024-01-10 23:09:29,25.2,41.1,High
2024-01-10 23:09:31,25.3,41.1,High
2024-01-10 23:09:33,25.3,41.1,High
2024-01-10 23:09:35,25.3,41.0,High
2024-01-10 23:09:39,25.3,41.0,High
2024-01-10 23:09:41,25.3,41.0,High
2024-01-10 23:09:43,25.3,41.0,High
2024-01-10 23:09:45,25.3,41.0,High
2024-01-10 23:09:48,25.3,41.0,High
2024-01-10 23:09:50,25.3,41.1,High
2024-01-10 23:09:52,25.3,41.3,High
2024-01-10 23:09:54,25.3,41.4,High
2024-01-10 23:09:57,25.3,41.5,High
2024-01-10 23:09:59,25.3,41.5,High
2024-01-10 23:10:01,25.3,41.5,High
2024-01-10 23:10:04,25.3,41.6,High
2024-01-10 23:10:06,25.3,41.6,High
2024-01-10 23:10:08,25.3,41.7,High
2024-01-10 23:10:10,25.3,41.8,High
2024-01-10 23:10:13,25.3,41.8,High
2024-01-10 23:10:15,25.3,41.9,High
2024-01-10 23:10:17,25.3,41.9,High
2024-01-10 23:10:19,25.3,42.0,High
2024-01-10 23:10:22,25.3,42.0,High
2024-01-10 23:10:24,25.3,42.0,High
2024-01-10 23:10:26,25.3,42.1,High
2024-01-10 23:10:28,25.3,42.1,High
2024-01-10 23:10:31,25.3,42.1,High
2024-01-10 23:10:33,25.3,42.1,High
2024-01-10 23:10:36,25.3,42.1,High
2024-01-10 23:10:38,25.3,42.1,High
2024-01-10 23:10:41,25.3,42.1,High
2024-01-10 23:10:43,25.3,42.1,High
2024-01-10 23:10:45,25.3,42.1,High
2024-01-10 23:10:47,25.3,42.2,High
2024-01-10 23:10:50,25.3,42.2,High
2024-01-10 23:10:52,25.3,42.3,High
2024-01-10 23:10:54,25.3,42.4,High
2024-01-10 23:10:56,25.3,42.4,High
2024-01-10 23:10:59,25.4,42.4,High
2024-01-10 23:11:02,25.4,42.4,High
2024-01-10 23:11:04,25.4,42.5,High
2024-01-10 23:11:07,25.4,42.5,High
2024-01-10 23:11:10,25.3,42.5,High
2024-01-10 23:11:13,25.3,42.5,High
2024-01-10 23:11:15,25.3,42.6,High
2024-01-10 23:11:18,25.3,42.6,High
2024-01-10 23:11:20,25.3,42.7,High
2024-01-10 23:11:23,25.3,42.7,High
2024-01-10 23:11:25,25.3,42.9,High
2024-01-10 23:11:28,25.4,43.1,High
2024-01-10 23:11:31,25.4,43.1,High
2024-01-10 23:11:33,25.4,43.3,High
2024-01-10 23:11:36,25.4,43.3,High
2024-01-10 23:11:39,25.4,43.6,High
2024-01-10 23:11:41,25.4,43.8,High
2024-01-10 23:11:43,25.4,43.9,High
2024-01-10 23:11:45,25.4,44.1,High
2024-01-10 23:11:48,25.4,44.1,High
2024-01-10 23:11:50,25.4,44.0,High
2024-01-10 23:11:52,25.4,43.9,High
2024-01-10 23:11:55,25.4,43.9,High
2024-01-10 23:11:58,25.4,43.8,High
2024-01-10 23:12:00,25.4,43.8,High
2024-01-10 23:12:02,25.4,43.7,High
2024-01-10 23:12:04,25.4,43.7,High
2024-01-10 23:12:08,25.4,43.7,High
2024-01-10 23:12:10,25.4,44.0,High
2024-01-10 23:12:12,25.4,44.3,High
2024-01-10 23:12:14,25.4,44.4,High
2024-01-10 23:12:17,25.4,44.4,High
2024-01-10 23:12:20,25.4,44.4,High
2024-01-10 23:12:22,25.4,44.3,High
2024-01-10 23:12:25,25.4,44.4,High
2024-01-10 23:12:27,25.4,44.5,High
2024-01-10 23:12:29,25.4,44.6,High
2024-01-10 23:12:31,25.4,44.6,High
2024-01-10 23:12:34,25.4,44.8,High
2024-01-10 23:12:36,25.4,44.8,High
2024-01-10 23:12:38,25.4,44.8,High
2024-01-10 23:12:40,25.4,44.8,High
2024-01-10 23:12:43,25.4,44.7,High
2024-01-10 23:12:45,25.4,44.7,High
2024-01-10 23:12:47,25.4,44.7,High
2024-01-10 23:12:49,25.4,44.6,High
2024-01-10 23:12:52,25.4,44.5,High
2024-01-10 23:12:54,25.4,44.4,High
2024-01-10 23:12:56,25.4,44.4,High
2024-01-10 23:12:58,25.4,44.4,High
2024-01-10 23:13:01,25.4,44.4,High
2024-01-10 23:13:03,25.4,44.5,High
2024-01-10 23:13:05,25.4,44.9,High
2024-01-10 23:13:07,25.4,45.3,High
2024-01-10 23:13:10,25.4,45.5,High
2024-01-10 23:13:12,25.4,45.7,High
2024-01-10 23:13:14,25.4,45.7,High
2024-01-10 23:13:16,25.5,45.6,High
2024-01-10 23:13:19,25.4,45.5,High
2024-01-10 23:13:21,25.5,45.4,High
2024-01-10 23:13:23,25.4,45.3,High
2024-01-10 23:13:25,25.4,45.4,High
2024-01-10 23:13:28,25.5,45.5,High
2024-01-10 23:13:30,25.5,45.5,High
2024-01-10 23:13:33,25.5,45.5,High
2024-01-10 23:13:36,25.5,45.6,High
2024-01-10 23:13:38,25.5,45.8,High
2024-01-10 23:13:40,25.5,45.9,High
2024-01-10 23:13:42,25.5,45.9,High
2024-01-10 23:13:45,25.5,45.9,High
2024-01-10 23:13:47,25.5,46.0,High
2024-01-10 23:13:50,25.5,46.0,High
2024-01-10 23:13:52,25.5,46.2,High
2024-01-10 23:13:55,25.5,46.2,High
2024-01-10 23:13:57,25.5,46.2,High
2024-01-10 23:13:59,25.5,46.2,High
2024-01-10 23:14:01,25.5,46.3,High
2024-01-10 23:14:04,25.5,46.3,High
2024-01-10 23:14:07,25.5,46.3,High
2024-01-10 23:14:10,25.5,46.3,High
2024-01-10 23:14:12,25.5,46.6,High
2024-01-10 23:14:15,25.5,47.5,High
2024-01-10 23:14:17,25.5,47.7,High
2024-01-10 23:14:19,25.5,47.5,High
2024-01-10 23:14:21,25.5,47.5,High
2024-01-10 23:14:24,25.5,47.4,High
2024-01-10 23:14:26,25.5,47.5,High
2024-01-10 23:14:28,25.5,47.5,High
2024-01-10 23:14:30,25.5,47.9,High
2024-01-10 23:14:33,25.5,48.2,High
2024-01-10 23:14:35,25.5,48.3,High
2024-01-10 23:14:37,25.5,48.6,High
2024-01-10 23:14:39,25.5,48.9,High
2024-01-10 23:14:42,25.5,49.0,High
2024-01-10 23:14:44,25.5,49.0,High
2024-01-10 23:14:46,25.5,49.2,High
2024-01-10 23:14:48,25.5,49.5,High
2024-01-10 23:14:51,25.6,49.7,High
2024-01-10 23:14:53,25.5,50.0,High
2024-01-10 23:14:55,25.6,50.1,High
2024-01-10 23:14:58,25.6,50.0,High
2024-01-10 23:15:00,25.6,49.9,Normal
2024-01-10 23:15:02,25.6,50.2,High
2024-01-10 23:15:04,25.6,50.4,High
2024-01-10 23:15:08,25.6,50.4,Normal
2024-01-10 23:15:11,25.6,50.4,Normal
2024-01-10 23:15:13,25.6,50.4,Normal
2024-01-10 23:15:15,25.6,50.1,Normal
2024-01-10 23:15:18,25.6,49.7,High
2024-01-10 23:15:20,25.6,49.6,High
2024-01-10 23:15:22,25.6,49.7,High
2024-01-10 23:15:24,25.6,49.6,High
2024-01-10 23:15:27,25.6,49.6,High
2024-01-10 23:15:29,25.6,49.6,High
2024-01-10 23:15:31,25.6,49.7,High
2024-01-10 23:15:33,25.6,49.7,High
2024-01-10 23:15:36,25.6,49.6,High
2024-01-10 23:15:38,25.6,49.6,High
2024-01-10 23:15:40,25.6,49.6,High
2024-01-10 23:15:42,25.6,49.5,High
2024-01-10 23:15:45,25.6,49.5,High
2024-01-10 23:15:47,25.6,49.5,High
2024-01-10 23:15:49,25.6,49.4,High
2024-01-10 23:15:51,25.6,49.5,High
2024-01-10 23:15:54,25.7,49.4,High
2024-01-10 23:15:56,25.6,49.0,High
2024-01-10 23:15:58,25.6,48.8,High
2024-01-10 23:16:01,25.6,48.6,High
2024-01-10 23:16:03,25.6,48.9,High
2024-01-10 23:16:05,25.7,49.3,High
2024-01-10 23:16:07,25.7,49.4,High
2024-01-10 23:16:10,25.6,49.3,High
2024-01-10 23:16:12,25.6,49.4,High
2024-01-10 23:16:14,25.7,49.4,High
2024-01-10 23:16:16,25.7,49.6,High
2024-01-10 23:16:19,25.6,50.0,High
2024-01-10 23:16:21,25.7,50.3,High
2024-01-10 23:16:23,25.7,50.4,High
2024-01-10 23:16:25,25.7,50.5,High
2024-01-10 23:16:28,25.7,50.3,High
2024-01-10 23:16:30,25.7,50.1,High
2024-01-10 23:16:32,25.7,50.0,High
